Id,MedVal
8553,1.198
8554,2.711
8555,2.293
8556,2.708
8557,1.52
8558,0.843
8559,1.469
8560,2.327
8561,1.35
8562,2.75
8563,2.232
8564,2.429
8565,1.607
8566,0.976
8567,1.811
8568,0.512
8569,0.95
8570,2.321
8571,0.579
8572,1.807
8573,4.526
8574,2.231
8575,1.678
8576,2.596
8577,1.394
8578,2.297
8579,4.374
8580,3.487
8581,1.988
8582,1.689
8583,1.012
8584,0.433
8585,0.535
8586,1.053
8587,2.27
8588,4.517
8589,2.605
8590,2.479
8591,1.502
8592,3.442
8593,1.341
8594,1.136
8595,1.39
8596,1.629
8597,1.456
8598,5.00001
8599,5.00001
8600,1.652
8601,2.83
8602,1.375
8603,1.114
8604,1.07
8605,1.231
8606,1.889
8607,1.549
8608,1.438
8609,2.482
8610,1.144
8611,0.766
8612,1.977
8613,1.582
8614,1.298
8615,1.417
8616,1.853
8617,2.0
8618,2.264
8619,0.985
8620,2.131
8621,1.263
8622,2.481
8623,1.644
8624,1.922
8625,1.333
8626,3.312
8627,0.669
8628,2.25
8629,1.606
8630,1.578
8631,1.4
8632,1.568
8633,5.00001
8634,4.572
8635,1.523
8636,4.391
8637,1.634
8638,1.219
8639,2.147
8640,0.672
8641,3.488
8642,2.224
8643,1.499
8644,3.273
8645,1.208
8646,1.023
8647,1.984
8648,1.019
8649,1.795
8650,1.892
8651,2.633
8652,5.00001
8653,2.812
8654,2.849
8655,0.784
8656,1.038
8657,5.00001
8658,2.411
8659,1.632
8660,2.618
8661,5.00001
8662,0.938
8663,1.107
8664,1.625
8665,1.082
8666,1.045
8667,0.731
8668,0.633
8669,0.849
8670,1.903
8671,0.88
8672,1.944
8673,1.271
8674,1.573
8675,1.115
8676,1.55
8677,1.086
8678,0.928
8679,2.041
8680,2.385
8681,2.25
8682,1.375
8683,1.406
8684,2.587
8685,1.133
8686,2.053
8687,3.296
8688,2.018
8689,1.78
8690,1.943
8691,1.22
8692,2.2
8693,1.347
8694,5.00001
8695,0.883
8696,5.00001
8697,1.565
8698,1.625
8699,1.04
8700,1.979
8701,1.516
8702,1.375
8703,2.438
8704,1.902
8705,4.102
8706,0.906
8707,1.488
8708,2.209
8709,0.95
8710,2.242
8711,2.813
8712,1.915
8713,1.75
8714,1.185
8715,1.163
8716,0.913
8717,2.742
8718,1.17
8719,2.301
8720,0.916
8721,1.75
8722,2.457
8723,2.407
8724,1.493
8725,5.00001
8726,1.831
8727,1.508
8728,1.717
8729,0.694
8730,1.391
8731,2.292
8732,1.625
8733,4.974
8734,1.009
8735,0.59
8736,1.764
8737,1.666
8738,1.079
8739,1.137
8740,2.242
8741,3.5
8742,4.0
8743,0.895
8744,2.653
8745,0.911
8746,5.00001
8747,1.095
8748,0.425
8749,3.782
8750,3.0
8751,2.773
8752,1.955
8753,0.675
8754,2.207
8755,3.413
8756,1.887
8757,1.826
8758,2.952
8759,2.638
8760,1.063
8761,0.538
8762,1.212
8763,2.182
8764,4.357
8765,0.839
8766,5.00001
8767,2.598
8768,1.125
8769,2.466
8770,1.568
8771,2.726
8772,1.446
8773,4.784
8774,1.287
8775,0.858
8776,1.32
8777,0.557
8778,1.544
8779,1.34
8780,1.275
8781,0.832
8782,4.578
8783,1.667
8784,1.539
8785,3.216
8786,3.231
8787,1.509
8788,2.598
8789,1.142
8790,2.425
8791,2.368
8792,2.098
8793,2.121
8794,2.513
8795,2.287
8796,2.438
8797,1.555
8798,1.079
8799,4.5
8800,1.694
8801,2.125
8802,0.955
8803,1.504
8804,2.521
8805,0.914
8806,2.271
8807,1.683
8808,1.229
8809,5.00001
8810,3.781
8811,4.113
8812,3.471
8813,1.758
8814,2.409
8815,2.264
8816,1.176
8817,1.499
8818,1.529
8819,1.406
8820,2.766
8821,1.181
8822,0.916
8823,4.538
8824,1.56
8825,1.839
8826,1.6
8827,2.024
8828,1.791
8829,2.558
8830,1.132
8831,1.38
8832,0.659
8833,0.592
8834,0.973
8835,1.375
8836,0.701
8837,2.472
8838,3.734
8839,1.713
8840,0.725
8841,5.00001
8842,2.182
8843,0.682
8844,2.609
8845,0.586
8846,1.429
8847,3.772
8848,2.033
8849,1.49
8850,1.628
8851,0.748
8852,2.048
8853,0.49
8854,2.153
8855,1.784
8856,1.625
8857,3.741
8858,2.864
8859,0.729
8860,1.585
8861,0.795
8862,1.75
8863,1.232
8864,2.854
8865,2.253
8866,2.825
8867,0.612
8868,1.631
8869,1.055
8870,1.838
8871,3.968
8872,0.961
8873,1.416
8874,1.738
8875,3.531
8876,4.569
8877,2.211
8878,1.491
8879,4.5
8880,1.43
8881,5.00001
8882,0.661
8883,2.391
8884,1.564
8885,0.823
8886,1.58
8887,2.22
8888,2.348
8889,1.379
8890,2.725
8891,0.737
8892,1.35
8893,1.611
8894,2.23
8895,1.137
8896,1.203
8897,3.514
8898,0.704
8899,3.656
8900,0.649
8901,3.264
8902,1.818
8903,2.813
8904,2.2
8905,1.976
8906,5.00001
8907,1.676
8908,0.852
8909,1.231
8910,1.112
8911,1.188
8912,1.725
8913,0.588
8914,1.975
8915,2.318
8916,0.548
8917,2.286
8918,2.407
8919,2.256
8920,3.663
8921,2.102
8922,0.904
8923,0.835
8924,1.306
8925,0.864
8926,5.00001
8927,2.601
8928,1.894
8929,0.886
8930,2.033
8931,2.166
8932,0.926
8933,0.525
8934,4.585
8935,2.781
8936,1.538
8937,1.587
8938,1.02
8939,1.542
8940,0.67
8941,0.14999
8942,3.246
8943,2.885
8944,5.00001
8945,0.5
8946,2.181
8947,3.553
8948,2.716
8949,3.2
8950,0.832
8951,2.4
8952,3.338
8953,1.96
8954,0.922
8955,1.835
8956,2.605
8957,1.259
8958,3.632
8959,0.549
8960,1.67
8961,2.422
8962,0.857
8963,1.917
8964,2.224
8965,3.12
8966,1.708
8967,3.508
8968,1.0
8969,2.397
8970,3.462
8971,0.692
8972,0.943
8973,1.08
8974,2.278
8975,4.123
8976,2.109
8977,3.659
8978,5.00001
8979,1.123
8980,1.035
8981,0.75
8982,1.65
8983,1.667
8984,2.742
8985,1.661
8986,5.00001
8987,0.529
8988,2.544
8989,1.289
8990,3.625
8991,1.76
8992,1.77
8993,1.25
8994,1.976
8995,2.067
8996,0.875
8997,5.00001
8998,1.524
8999,0.888
9000,1.903
9001,2.201
9002,1.656
9003,1.85
9004,3.186
9005,1.972
9006,2.078
9007,1.161
9008,1.851
9009,2.581
9010,1.1
9011,0.714
9012,3.8
9013,2.541
9014,2.273
9015,3.556
9016,1.149
9017,1.539
9018,5.00001
9019,2.515
9020,1.919
9021,1.19
9022,2.282
9023,1.238
9024,2.611
9025,3.5
9026,2.471
9027,2.205
9028,1.508
9029,0.838
9030,1.659
9031,1.891
9032,1.213
9033,1.259
9034,0.794
9035,1.75
9036,4.871
9037,2.103
9038,2.387
9039,2.319
9040,0.895
9041,5.00001
9042,0.884
9043,0.953
9044,2.387
9045,2.573
9046,3.111
9047,1.875
9048,1.375
9049,1.5
9050,1.194
9051,5.00001
9052,0.534
9053,2.119
9054,1.61
9055,1.165
9056,1.596
9057,1.6
9058,2.836
9059,1.557
9060,2.352
9061,0.865
9062,3.862
9063,2.155
9064,1.579
9065,0.992
9066,1.575
9067,1.75
9068,2.097
9069,1.705
9070,2.676
9071,2.418
9072,1.453
9073,1.185
9074,2.02
9075,0.394
9076,1.703
9077,1.711
9078,2.152
9079,0.962
9080,2.403
9081,3.137
9082,3.327
9083,1.461
9084,1.071
9085,3.647
9086,1.972
9087,0.675
9088,1.479
9089,1.651
9090,1.65
9091,1.056
9092,4.273
9093,1.667
9094,2.256
9095,0.853
9096,2.938
9097,1.585
9098,1.375
9099,0.633
9100,2.051
9101,2.696
9102,0.575
9103,5.00001
9104,5.00001
9105,1.164
9106,1.557
9107,3.5
9108,1.892
9109,2.607
9110,1.758
9111,4.708
9112,0.948
9113,5.00001
9114,2.765
9115,3.873
9116,1.367
9117,1.839
9118,2.203
9119,0.694
9120,1.995
9121,1.732
9122,2.145
9123,3.177
9124,1.788
9125,5.00001
9126,2.826
9127,3.059
9128,2.337
9129,3.613
9130,1.173
9131,2.274
9132,1.841
9133,4.75
9134,2.0
9135,3.656
9136,2.289
9137,0.854
9138,1.786
9139,0.964
9140,1.637
9141,2.25
9142,3.594
9143,0.536
9144,1.633
9145,3.5
9146,3.33
9147,1.767
9148,2.453
9149,4.846
9150,1.886
9151,0.709
9152,1.497
9153,1.596
9154,0.936
9155,1.634
9156,2.0
9157,2.181
9158,1.784
9159,5.00001
9160,1.527
9161,2.991
9162,2.661
9163,1.75
9164,2.434
9165,1.083
9166,0.784
9167,1.835
9168,2.194
9169,1.869
9170,1.784
9171,0.821
9172,0.794
9173,0.48
9174,1.527
9175,1.641
9176,1.238
9177,0.944
9178,1.528
9179,3.5
9180,5.00001
9181,3.788
9182,3.384
9183,2.656
9184,0.687
9185,1.094
9186,1.849
9187,1.195
9188,2.639
9189,0.757
9190,3.625
9191,0.842
9192,2.337
9193,2.054
9194,2.52
9195,1.945
9196,1.009
9197,1.496
9198,0.592
9199,1.003
9200,2.537
9201,1.0
9202,0.797
9203,2.662
9204,0.475
9205,0.946
9206,2.677
9207,0.584
9208,0.908
9209,3.11
9210,1.625
9211,1.375
9212,1.666
9213,0.745
9214,0.955
9215,2.123
9216,4.1
9217,2.436
9218,1.658
9219,1.472
9220,0.934
9221,1.708
9222,0.633
9223,1.345
9224,1.953
9225,1.879
9226,1.518
9227,1.176
9228,1.493
9229,1.781
9230,3.074
9231,3.181
9232,1.512
9233,4.131
9234,1.432
9235,0.825
9236,4.795
9237,5.00001
9238,1.733
9239,5.00001
9240,5.00001
9241,1.941
9242,1.491
9243,3.218
9244,2.321
9245,0.952
9246,3.489
9247,0.664
9248,1.0
9249,1.538
9250,1.136
9251,1.404
9252,1.157
9253,1.929
9254,2.38
9255,1.267
9256,4.536
9257,1.242
9258,1.809
9259,2.195
9260,1.261
9261,2.948
9262,0.675
9263,1.138
9264,1.988
9265,0.556
9266,1.441
9267,1.704
9268,0.675
9269,0.455
9270,0.966
9271,3.341
9272,1.875
9273,1.923
9274,0.647
9275,1.433
9276,1.034
9277,3.226
9278,1.615
9279,0.896
9280,0.446
9281,2.922
9282,1.339
9283,1.614
9284,2.592
9285,1.432
9286,4.052
9287,1.169
9288,2.081
9289,1.843
9290,5.00001
9291,0.915
9292,0.863
9293,2.19
9294,2.361
9295,0.731
9296,1.052
9297,1.492
9298,5.00001
9299,1.383
9300,5.00001
9301,1.658
9302,2.388
9303,1.25
9304,1.418
9305,1.078
9306,4.159
9307,1.714
9308,1.229
9309,1.403
9310,2.326
9311,2.861
9312,3.151
9313,2.929
9314,5.00001
9315,2.836
9316,1.09
9317,5.00001
9318,0.883
9319,5.00001
9320,3.913
9321,1.975
9322,1.69
9323,0.645
9324,1.521
9325,3.291
9326,0.923
9327,1.331
9328,1.757
9329,1.582
9330,3.352
9331,1.292
9332,1.42
9333,1.183
9334,5.00001
9335,1.13
9336,1.923
9337,2.518
9338,0.517
9339,1.726
9340,2.022
9341,2.003
9342,3.619
9343,1.886
9344,1.766
9345,0.749
9346,0.738
9347,1.987
9348,2.952
9349,1.248
9350,3.333
9351,0.707
9352,1.875
9353,2.321
9354,5.00001
9355,5.00001
9356,1.61
9357,3.25
9358,5.00001
9359,0.906
9360,1.122
9361,2.634
9362,0.875
9363,0.832
9364,1.257
9365,0.924
9366,1.338
9367,2.25
9368,0.851
9369,3.372
9370,0.567
9371,1.435
9372,1.588
9373,2.183
9374,1.15
9375,2.5
9376,0.724
9377,1.042
9378,1.014
9379,1.535
9380,2.272
9381,1.691
9382,0.731
9383,1.242
9384,2.784
9385,5.00001
9386,5.00001
9387,1.676
9388,3.07
9389,1.711
9390,0.938
9391,1.43
9392,1.824
9393,1.388
9394,1.316
9395,2.155
9396,3.204
9397,5.00001
9398,2.247
9399,1.0
9400,0.654
9401,0.603
9402,2.593
9403,1.833
9404,2.177
9405,1.878
9406,2.25
9407,5.00001
9408,0.811
9409,3.58
9410,2.13
9411,1.372
9412,0.546
9413,0.72
9414,1.134
9415,2.947
9416,5.00001
9417,0.992
9418,2.265
9419,1.13
9420,2.496
9421,2.724
9422,0.768
9423,1.907
9424,2.804
9425,0.998
9426,1.23
9427,0.566
9428,1.933
9429,0.621
9430,0.542
9431,2.426
9432,1.946
9433,1.176
9434,0.65
9435,1.875
9436,2.281
9437,5.00001
9438,1.102
9439,0.921
9440,0.924
9441,1.3
9442,2.481
9443,0.953
9444,1.875
9445,0.605
9446,2.927
9447,1.818
9448,5.00001
9449,0.453
9450,0.8
9451,1.833
9452,4.25
9453,1.969
9454,4.713
9455,4.925
9456,4.716
9457,2.051
9458,2.242
9459,2.385
9460,0.912
9461,5.00001
9462,1.488
9463,1.146
9464,1.031
9465,5.00001
9466,1.708
9467,0.594
9468,1.388
9469,0.978
9470,0.741
9471,2.859
9472,0.953
9473,1.297
9474,2.25
9475,2.285
9476,2.46
9477,2.688
9478,4.808
9479,1.142
9480,1.564
9481,5.00001
9482,4.548
9483,2.186
9484,5.00001
9485,2.66
9486,1.921
9487,1.077
9488,0.634
9489,0.948
9490,1.86
9491,2.858
9492,1.863
9493,2.75
9494,1.366
9495,0.706
9496,1.469
9497,2.656
9498,3.136
9499,1.576
9500,1.279
9501,1.303
9502,1.589
9503,3.969
9504,2.573
9505,0.521
9506,2.75
9507,0.609
9508,5.00001
9509,1.224
9510,1.462
9511,0.991
9512,3.206
9513,2.479
9514,3.76
9515,0.425
9516,1.808
9517,5.00001
9518,1.72
9519,4.025
9520,1.633
9521,0.933
9522,1.229
9523,1.398
9524,0.72
9525,0.893
9526,2.218
9527,3.331
9528,1.388
9529,3.4
9530,1.469
9531,2.325
9532,1.996
9533,4.586
9534,3.677
9535,1.625
9536,2.227
9537,2.976
9538,0.875
9539,1.25
9540,5.00001
9541,1.156
9542,5.00001
9543,2.766
9544,0.538
9545,2.189
9546,1.531
9547,5.00001
9548,1.21
9549,2.25
9550,5.00001
9551,3.883
9552,2.22
9553,0.526
9554,0.928
9555,0.713
9556,3.467
9557,2.956
9558,1.612
9559,2.324
9560,3.5
9561,2.536
9562,1.038
9563,2.325
9564,3.722
9565,1.125
9566,1.964
9567,2.685
9568,2.945
9569,5.00001
9570,1.125
9571,1.795
9572,4.5
9573,1.407
9574,5.00001
9575,0.786
9576,0.469
9577,1.583
9578,2.239
9579,0.799
9580,1.375
9581,3.645
9582,3.604
9583,1.635
9584,1.464
9585,2.76
9586,1.404
9587,5.00001
9588,3.242
9589,1.787
9590,1.778
9591,0.998
9592,2.671
9593,0.55
9594,2.409
9595,0.617
9596,2.375
9597,0.785
9598,1.158
9599,5.00001
9600,1.115
9601,2.778
9602,1.4
9603,0.546
9604,1.847
9605,3.676
9606,1.051
9607,0.926
9608,0.707
9609,0.926
9610,2.203
9611,2.84
9612,1.618
9613,1.307
9614,0.942
9615,0.675
9616,1.601
9617,0.481
9618,1.683
9619,2.047
9620,1.391
9621,2.683
9622,5.00001
9623,2.375
9624,1.577
9625,0.716
9626,4.433
9627,0.723
9628,2.293
9629,1.14
9630,1.281
9631,0.64
9632,0.862
9633,2.183
9634,2.017
9635,2.408
9636,0.325
9637,0.571
9638,1.566
9639,1.504
9640,1.352
9641,4.583
9642,1.594
9643,1.188
9644,0.9
9645,1.768
9646,2.938
9647,4.521
9648,5.00001
9649,0.55
9650,1.047
9651,1.884
9652,5.00001
9653,3.156
9654,2.042
9655,2.572
9656,0.9
9657,0.777
9658,2.508
9659,1.578
9660,3.85
9661,1.308
9662,5.00001
9663,3.122
9664,0.748
9665,2.733
9666,1.714
9667,2.072
9668,4.447
9669,2.534
9670,1.813
9671,2.56
9672,1.375
9673,2.622
9674,1.518
9675,4.112
9676,1.313
9677,1.091
9678,1.207
9679,0.97
9680,2.666
9681,2.152
9682,2.975
9683,0.57
9684,5.00001
9685,0.475
9686,2.109
9687,4.438
9688,1.018
9689,2.879
9690,1.23
9691,1.518
9692,1.655
9693,1.699
9694,2.407
9695,1.422
9696,3.408
9697,2.952
9698,3.923
9699,1.143
9700,2.298
9701,1.885
9702,3.754
9703,1.858
9704,5.00001
9705,1.728
9706,4.385
9707,3.256
9708,1.701
9709,2.293
9710,1.938
9711,5.00001
9712,1.548
9713,1.464
9714,1.475
9715,1.178
9716,1.738
9717,5.00001
9718,1.627
9719,2.8
9720,1.146
9721,4.286
9722,0.63
9723,3.351
9724,0.74
9725,0.51
9726,2.537
9727,1.933
9728,2.679
9729,1.585
9730,2.083
9731,1.185
9732,0.958
9733,4.439
9734,0.542
9735,3.638
9736,1.578
9737,1.344
9738,0.941
9739,1.639
9740,1.188
9741,2.974
9742,4.102
9743,2.335
9744,1.16
9745,2.279
9746,3.149
9747,3.19
9748,1.321
9749,4.764
9750,0.92
9751,1.415
9752,1.15
9753,2.422
9754,0.618
9755,1.283
9756,3.822
9757,0.43
9758,1.036
9759,1.464
9760,1.501
9761,5.00001
9762,1.583
9763,2.961
9764,1.254
9765,1.58
9766,1.764
9767,0.978
9768,2.384
9769,5.00001
9770,2.643
9771,1.529
9772,1.414
9773,5.00001
9774,1.442
9775,1.171
9776,0.6
9777,0.699
9778,2.831
9779,0.889
9780,1.472
9781,3.261
9782,2.66
9783,2.583
9784,3.643
9785,1.422
9786,3.496
9787,3.909
9788,1.085
9789,1.345
9790,5.00001
9791,1.096
9792,2.0
9793,3.32
9794,0.864
9795,3.256
9796,3.138
9797,1.108
9798,1.653
9799,2.599
9800,2.83
9801,1.575
9802,0.833
9803,1.522
9804,1.376
9805,0.965
9806,0.761
9807,1.539
9808,0.725
9809,5.00001
9810,1.569
9811,2.132
9812,0.582
9813,1.435
9814,1.472
9815,4.454
9816,0.857
9817,2.238
9818,1.375
9819,1.726
9820,1.525
9821,3.95
9822,2.915
9823,1.544
9824,1.292
9825,0.931
9826,0.875
9827,2.508
9828,3.314
9829,2.464
9830,1.201
9831,5.00001
9832,1.852
9833,2.345
9834,0.72
9835,1.482
9836,3.003
9837,2.523
9838,1.896
9839,1.693
9840,1.717
9841,0.871
9842,2.177
9843,0.692
9844,3.97
9845,0.544
9846,3.107
9847,0.592
9848,2.343
9849,1.612
9850,1.098
9851,1.609
9852,4.033
9853,3.027
9854,4.563
9855,1.265
9856,1.124
9857,1.188
9858,3.53
9859,2.803
9860,4.184
9861,2.2
9862,0.912
9863,1.326
9864,3.216
9865,0.979
9866,0.992
9867,0.83
9868,1.772
9869,0.544
9870,0.553
9871,1.419
9872,3.0
9873,2.821
9874,2.785
9875,1.685
9876,1.45
9877,1.5
9878,1.082
9879,3.259
9880,1.016
9881,1.62
9882,3.029
9883,1.605
9884,0.489
9885,0.689
9886,2.476
9887,2.649
9888,1.594
9889,4.091
9890,0.95
9891,0.79
9892,2.403
9893,1.589
9894,5.00001
9895,1.514
9896,1.58
9897,5.00001
9898,1.319
9899,2.039
9900,0.819
9901,2.852
9902,2.07
9903,2.75
9904,2.226
9905,2.685
9906,2.292
9907,0.991
9908,0.591
9909,0.859
9910,2.3
9911,4.0
9912,0.801
9913,1.206
9914,1.135
9915,1.654
9916,1.076
9917,1.106
9918,1.262
9919,5.00001
9920,2.296
9921,1.786
9922,4.111
9923,1.897
9924,0.679
9925,0.979
9926,1.403
9927,2.184
9928,2.962
9929,0.557
9930,3.25
9931,1.536
9932,0.985
9933,5.00001
9934,1.375
9935,3.433
9936,2.629
9937,2.375
9938,1.326
9939,1.993
9940,0.965
9941,1.75
9942,5.00001
9943,2.698
9944,5.00001
9945,2.486
9946,1.911
9947,3.742
9948,0.542
9949,5.00001
9950,0.922
9951,2.25
9952,1.036
9953,2.117
9954,3.143
9955,0.685
9956,2.087
9957,2.883
9958,3.649
9959,1.779
9960,2.375
9961,1.772
9962,0.611
9963,1.466
9964,3.333
9965,3.25
9966,0.625
9967,1.182
9968,0.583
9969,5.00001
9970,3.034
9971,1.367
9972,1.469
9973,1.747
9974,3.39
9975,3.111
9976,1.421
9977,0.839
9978,5.00001
9979,0.96
9980,1.95
9981,1.836
9982,0.498
9983,1.087
9984,1.375
9985,3.717
9986,1.771
9987,2.114
9988,0.83
9989,2.289
9990,1.058
9991,1.705
9992,3.294
9993,3.016
9994,0.676
9995,1.125
9996,1.25
9997,1.03
9998,0.75
9999,3.559
10000,3.181
10001,1.135
10002,1.62
10003,1.563
10004,2.016
10005,0.712
10006,2.303
10007,0.631
10008,2.754
10009,0.881
10010,2.415
10011,3.036
10012,0.66
10013,0.962
10014,5.00001
10015,5.0
10016,2.48
10017,1.235
10018,2.475
10019,0.543
10020,3.687
10021,1.5
10022,2.649
10023,2.729
10024,4.108
10025,1.75
10026,2.976
10027,1.692
10028,0.968
10029,1.754
10030,2.521
10031,0.697
10032,0.45
10033,2.557
10034,1.095
10035,2.028
10036,0.705
10037,2.145
10038,1.65
10039,1.5
10040,3.162
10041,2.319
10042,2.584
10043,2.079
10044,2.033
10045,2.408
10046,1.373
10047,1.391
10048,3.244
10049,0.506
10050,1.404
10051,3.0
10052,0.908
10053,1.772
10054,0.792
10055,1.875
10056,0.695
10057,1.475
10058,2.994
10059,1.875
10060,0.932
10061,1.395
10062,3.005
10063,1.76
10064,2.523
10065,3.081
10066,0.535
10067,1.32
10068,1.125
10069,1.83
10070,0.818
10071,0.438
10072,0.584
10073,3.599
10074,3.24
10075,3.366
10076,0.675
10077,2.25
10078,1.712
10079,1.625
10080,4.676
10081,4.169
10082,1.125
10083,2.098
10084,1.313
10085,1.428
10086,5.00001
10087,1.356
10088,3.07
10089,1.375
10090,2.583
10091,1.371
10092,0.875
10093,1.159
10094,0.871
10095,0.998
10096,3.654
10097,1.653
10098,3.5
10099,1.028
10100,1.161
10101,1.892
10102,1.054
10103,3.504
10104,1.953
10105,1.39
10106,2.207
10107,1.063
10108,2.284
10109,3.056
10110,1.19
10111,0.88
10112,2.793
10113,1.364
10114,1.694
10115,4.188
10116,2.955
10117,2.834
10118,2.264
10119,5.00001
10120,2.664
10121,1.542
10122,1.083
10123,2.93
10124,5.00001
10125,1.469
10126,0.889
10127,0.781
10128,3.61
10129,2.77
10130,1.819
10131,1.987
10132,1.358
10133,3.918
10134,1.188
10135,1.515
10136,1.0
10137,2.271
10138,1.691
10139,1.375
10140,0.819
10141,1.592
10142,2.051
10143,1.04
10144,0.955
10145,4.667
10146,1.8
10147,5.00001
10148,2.096
10149,2.276
10150,0.608
10151,1.788
10152,3.339
10153,1.818
10154,1.125
10155,2.734
10156,2.431
10157,2.084
10158,0.894
10159,1.469
10160,2.726
10161,4.163
10162,0.652
10163,5.00001
10164,1.865
10165,2.703
10166,1.722
10167,1.621
10168,1.163
10169,3.118
10170,0.84
10171,3.625
10172,1.298
10173,1.75
10174,5.0
10175,2.5
10176,1.328
10177,1.026
10178,2.976
10179,0.788
10180,2.793
10181,1.336
10182,2.865
10183,0.53
10184,1.767
10185,2.312
10186,1.698
10187,3.459
10188,1.838
10189,2.275
10190,3.939
10191,0.495
10192,2.5
10193,2.088
10194,0.79
10195,5.00001
10196,4.5
10197,0.683
10198,1.257
10199,1.948
10200,0.924
10201,1.663
10202,0.957
10203,1.075
10204,1.993
10205,5.00001
10206,2.013
10207,0.875
10208,1.547
10209,1.826
10210,0.458
10211,1.565
10212,1.016
10213,1.134
10214,1.496
10215,0.521
10216,0.998
10217,2.453
10218,2.763
10219,1.085
10220,3.0
10221,1.795
10222,1.25
10223,1.362
10224,1.568
10225,2.414
10226,3.659
10227,1.188
10228,1.121
10229,0.907
10230,2.146
10231,0.723
10232,1.236
10233,2.677
10234,3.539
10235,2.724
10236,2.175
10237,5.00001
10238,1.963
10239,1.094
10240,2.664
10241,1.986
10242,0.645
10243,3.552
10244,2.01
10245,1.345
10246,5.00001
10247,1.576
10248,2.794
10249,4.347
10250,1.617
10251,0.764
10252,0.728
10253,1.375
10254,0.648
10255,1.146
10256,0.875
10257,4.518
10258,1.125
10259,1.833
10260,1.946
10261,3.453
10262,1.063
10263,1.519
10264,0.888
10265,2.405
10266,0.974
10267,0.575
10268,0.842
10269,1.863
10270,0.982
10271,1.018
10272,0.984
10273,2.977
10274,3.013
10275,1.585
10276,3.979
10277,2.674
10278,2.0
10279,3.118
10280,1.663
10281,4.147
10282,0.55
10283,2.037
10284,2.793
10285,3.214
10286,1.852
10287,3.64
10288,1.832
10289,0.827
10290,1.135
10291,5.00001
10292,1.849
10293,1.619
10294,3.953
10295,3.325
10296,3.375
10297,2.422
10298,1.324
10299,1.275
10300,1.145
10301,0.804
10302,1.056
10303,2.813
10304,1.125
10305,1.188
10306,1.229
10307,3.571
10308,1.956
10309,1.763
10310,0.837
10311,2.072
10312,2.844
10313,0.5
10314,1.763
10315,3.206
10316,2.118
10317,1.508
10318,2.524
10319,1.725
10320,1.229
10321,3.5
10322,1.012
10323,1.031
10324,2.554
10325,0.683
10326,1.346
10327,0.973
10328,1.5
10329,1.969
10330,2.341
10331,1.2
10332,2.676
10333,4.097
10334,2.113
10335,0.833
10336,5.0
10337,3.637
10338,2.94
10339,1.33
10340,5.00001
10341,0.673
10342,1.715
10343,4.105
10344,3.606
10345,0.475
10346,2.82
10347,1.011
10348,2.321
10349,1.445
10350,2.356
10351,0.771
10352,3.56
10353,1.928
10354,1.464
10355,2.952
10356,2.2
10357,2.5
10358,0.925
10359,1.798
10360,1.798
10361,2.819
10362,1.22
10363,2.202
10364,2.188
10365,1.578
10366,2.962
10367,1.585
10368,2.393
10369,3.071
10370,1.531
10371,1.781
10372,1.505
10373,2.439
10374,3.321
10375,0.639
10376,0.863
10377,4.955
10378,1.73
10379,0.95
10380,2.81
10381,5.00001
10382,1.74
10383,2.331
10384,0.979
10385,1.6
10386,1.365
10387,2.013
10388,0.725
10389,1.943
10390,2.192
10391,1.429
10392,1.269
10393,5.0
10394,0.972
10395,1.444
10396,0.727
10397,2.175
10398,0.723
10399,0.795
10400,1.519
10401,1.167
10402,1.805
10403,0.594
10404,4.436
10405,1.024
10406,2.818
10407,1.563
10408,3.294
10409,0.392
10410,1.08
10411,4.167
10412,2.781
10413,0.619
10414,2.556
10415,2.603
10416,2.29
10417,3.36
10418,1.44
10419,1.633
10420,1.401
10421,2.969
10422,1.148
10423,1.294
10424,2.038
10425,1.125
10426,2.724
10427,1.616
10428,0.588
10429,1.833
10430,2.589
10431,0.531
10432,3.511
10433,2.1
10434,0.633
10435,1.836
10436,1.172
10437,1.431
10438,0.58
10439,0.971
10440,4.553
10441,1.375
10442,0.913
10443,0.944
10444,4.0
10445,0.887
10446,1.335
10447,2.748
10448,2.318
10449,1.182
10450,2.365
10451,1.791
10452,0.561
10453,1.188
10454,1.835
10455,1.982
10456,2.188
10457,3.528
10458,3.762
10459,5.00001
10460,1.656
10461,1.727
10462,2.799
10463,3.392
10464,1.695
10465,1.88
10466,2.437
10467,0.527
10468,1.036
10469,2.363
10470,1.648
10471,0.938
10472,0.847
10473,1.152
10474,1.094
10475,2.846
10476,5.00001
10477,2.75
10478,2.641
10479,0.939
10480,0.529
10481,1.923
10482,1.523
10483,2.183
10484,1.321
10485,3.815
10486,1.344
10487,5.00001
10488,1.777
10489,5.00001
10490,3.988
10491,0.582
10492,2.05
10493,0.627
10494,0.876
10495,2.361
10496,1.662
10497,2.476
10498,2.1
10499,2.833
10500,4.571
10501,4.107
10502,4.383
10503,1.594
10504,0.938
10505,1.185
10506,1.188
10507,1.527
10508,2.731
10509,2.376
10510,4.063
10511,1.609
10512,1.5
10513,1.71
10514,3.403
10515,2.441
10516,3.412
10517,1.875
10518,1.695
10519,1.17
10520,2.942
10521,0.498
10522,2.167
10523,4.93
10524,1.526
10525,0.973
10526,2.25
10527,2.821
10528,4.1
10529,1.688
10530,1.053
10531,4.148
10532,2.073
10533,1.333
10534,1.768
10535,1.811
10536,3.091
